iter,epoch,source,target,model,optimizer,batch_size,lr,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss
7772,115,Product,Art,DANN,SGD,36,0.001,0.9701,0.0000,0.4021,1.4827,0.0000,2.7982
7906,117,Product,Art,DANN,SGD,36,0.001,0.9631,0.0000,0.3902,1.5072,0.0000,2.8806
8040,119,Product,Art,DANN,SGD,36,0.001,0.9614,0.0000,0.4145,1.5064,0.0000,2.7115
8174,121,Product,Art,DANN,SGD,36,0.001,0.9726,0.0000,0.4108,1.4644,0.0000,2.7574
8308,123,Product,Art,DANN,SGD,36,0.001,0.9743,0.0000,0.4129,1.4725,0.0000,2.7705
8442,125,Product,Art,DANN,SGD,36,0.001,0.9693,0.0000,0.4100,1.4905,0.0000,2.7524
8576,127,Product,Art,DANN,SGD,36,0.001,0.9780,0.0000,0.4063,1.4537,0.0000,2.8282
8710,129,Product,Art,DANN,SGD,36,0.001,0.9677,0.0000,0.4005,1.4916,0.0000,2.9004
8844,131,Product,Art,DANN,SGD,36,0.001,0.9735,0.0000,0.4141,1.4779,0.0000,2.7615
8978,133,Product,Art,DANN,SGD,36,0.001,0.9689,0.0000,0.4067,1.4932,0.0000,2.7712
9112,135,Product,Art,DANN,SGD,36,0.001,0.9677,0.0000,0.4091,1.4839,0.0000,2.7930
9246,137,Product,Art,DANN,SGD,36,0.001,0.9726,0.0000,0.4133,1.4682,0.0000,2.7536
9380,139,Product,Art,DANN,SGD,36,0.001,0.9789,0.0000,0.3902,1.4643,0.0000,2.8893
9514,141,Product,Art,DANN,SGD,36,0.001,0.9760,0.0000,0.4124,1.4772,0.0000,2.7334
9648,143,Product,Art,DANN,SGD,36,0.001,0.9735,0.0000,0.4112,1.4837,0.0000,2.8291
9782,145,Product,Art,DANN,SGD,36,0.001,0.9701,0.0000,0.3980,1.4897,0.0000,2.8298
9916,147,Product,Art,DANN,SGD,36,0.001,0.9677,0.0000,0.4120,1.5067,0.0000,2.8136
10050,149,Product,Art,DANN,SGD,36,0.001,0.9780,0.0000,0.4227,1.4560,0.0000,2.7373
