iter,epoch,source,target,model,optimizer,batch_size,lr,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss
7134,57,Art,Product,DANN,SGD,36,0.001,0.9738,0.0000,0.5772,1.4776,0.0000,1.9398
7257,58,Art,Product,DANN,SGD,36,0.001,0.9668,0.0000,0.5679,1.4934,0.0000,1.9854
7380,59,Art,Product,DANN,SGD,36,0.001,0.9684,0.0000,0.5650,1.4963,0.0000,2.0069
7503,60,Art,Product,DANN,SGD,36,0.001,0.9743,0.0000,0.5747,1.4859,0.0000,1.9347
7626,61,Art,Product,DANN,SGD,36,0.001,0.9758,0.0000,0.5765,1.4696,0.0000,1.9316
7749,62,Art,Product,DANN,SGD,36,0.001,0.9700,0.0000,0.5630,1.4900,0.0000,1.9310
7872,63,Art,Product,DANN,SGD,36,0.001,0.9715,0.0000,0.5672,1.4859,0.0000,1.9586
7995,64,Art,Product,DANN,SGD,36,0.001,0.9738,0.0000,0.5760,1.4772,0.0000,1.9314
8118,65,Art,Product,DANN,SGD,36,0.001,0.9743,0.0000,0.5641,1.4765,0.0000,1.9583
8241,66,Art,Product,DANN,SGD,36,0.001,0.9738,0.0000,0.5675,1.4733,0.0000,1.9567
8364,67,Art,Product,DANN,SGD,36,0.001,0.9718,0.0000,0.5747,1.4873,0.0000,1.9149
8487,68,Art,Product,DANN,SGD,36,0.001,0.9715,0.0000,0.5684,1.4897,0.0000,1.9246
8610,69,Art,Product,DANN,SGD,36,0.001,0.9756,0.0000,0.5769,1.4677,0.0000,1.9476
8733,70,Art,Product,DANN,SGD,36,0.001,0.9749,0.0000,0.5648,1.4677,0.0000,1.9482
8856,71,Art,Product,DANN,SGD,36,0.001,0.9745,0.0000,0.5805,1.4817,0.0000,1.8977
8979,72,Art,Product,DANN,SGD,36,0.001,0.9693,0.0000,0.5868,1.4896,0.0000,1.8730
9102,73,Art,Product,DANN,SGD,36,0.001,0.9747,0.0000,0.5650,1.4785,0.0000,1.9627
9225,74,Art,Product,DANN,SGD,36,0.001,0.9779,0.0000,0.5855,1.4692,0.0000,1.8759
9348,75,Art,Product,DANN,SGD,36,0.001,0.9767,0.0000,0.5927,1.4686,0.0000,1.8085
9471,76,Art,Product,DANN,SGD,36,0.001,0.9743,0.0000,0.5812,1.4749,0.0000,1.8594
9594,77,Art,Product,DANN,SGD,36,0.001,0.9763,0.0000,0.5772,1.4753,0.0000,1.8380
9717,78,Art,Product,DANN,SGD,36,0.001,0.9754,0.0000,0.5677,1.4700,0.0000,1.9026
9840,79,Art,Product,DANN,SGD,36,0.001,0.9770,0.0000,0.5704,1.4696,0.0000,1.9069
9963,80,Art,Product,DANN,SGD,36,0.001,0.9743,0.0000,0.5763,1.4781,0.0000,1.8826
10086,81,Art,Product,DANN,SGD,36,0.001,0.9770,0.0000,0.5790,1.4744,0.0000,1.8542
