iter,epoch,source,target,model,optimizer,batch_size,lr,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss
6710,54,Clipart,Product,Baseline,SGD,36,0.001,0.9269,0.0000,0.5690,0.2580,0.0000,1.9445
6832,55,Clipart,Product,Baseline,SGD,36,0.001,0.9269,0.0000,0.5778,0.2550,0.0000,1.8980
6954,56,Clipart,Product,Baseline,SGD,36,0.001,0.9281,0.0000,0.5722,0.2552,0.0000,1.9401
7076,57,Clipart,Product,Baseline,SGD,36,0.001,0.9244,0.0000,0.5654,0.2689,0.0000,1.9164
7198,58,Clipart,Product,Baseline,SGD,36,0.001,0.9285,0.0000,0.5738,0.2462,0.0000,1.9242
7320,59,Clipart,Product,Baseline,SGD,36,0.001,0.9347,0.0000,0.5659,0.2286,0.0000,1.9058
7442,60,Clipart,Product,Baseline,SGD,36,0.001,0.9345,0.0000,0.5675,0.2286,0.0000,1.8989
7564,61,Clipart,Product,Baseline,SGD,36,0.001,0.9271,0.0000,0.5711,0.2441,0.0000,1.8937
7686,62,Clipart,Product,Baseline,SGD,36,0.001,0.9267,0.0000,0.5690,0.2353,0.0000,1.9204
7808,63,Clipart,Product,Baseline,SGD,36,0.001,0.9317,0.0000,0.5517,0.2361,0.0000,1.9728
7930,64,Clipart,Product,Baseline,SGD,36,0.001,0.9322,0.0000,0.5704,0.2295,0.0000,1.9222
8052,65,Clipart,Product,Baseline,SGD,36,0.001,0.9324,0.0000,0.5639,0.2311,0.0000,1.9550
8174,66,Clipart,Product,Baseline,SGD,36,0.001,0.9288,0.0000,0.5636,0.2497,0.0000,1.9337
8296,67,Clipart,Product,Baseline,SGD,36,0.001,0.9283,0.0000,0.5560,0.2417,0.0000,1.9702
8418,68,Clipart,Product,Baseline,SGD,36,0.001,0.9276,0.0000,0.5578,0.2377,0.0000,1.9759
8540,69,Clipart,Product,Baseline,SGD,36,0.001,0.9372,0.0000,0.5621,0.2170,0.0000,1.9297
8662,70,Clipart,Product,Baseline,SGD,36,0.001,0.9265,0.0000,0.5607,0.2530,0.0000,1.9296
8784,71,Clipart,Product,Baseline,SGD,36,0.001,0.9331,0.0000,0.5535,0.2294,0.0000,1.9587
8906,72,Clipart,Product,Baseline,SGD,36,0.001,0.9308,0.0000,0.5686,0.2341,0.0000,1.9457
9028,73,Clipart,Product,Baseline,SGD,36,0.001,0.9322,0.0000,0.5636,0.2200,0.0000,1.9565
9150,74,Clipart,Product,Baseline,SGD,36,0.001,0.9345,0.0000,0.5718,0.2224,0.0000,1.9014
9272,75,Clipart,Product,Baseline,SGD,36,0.001,0.9308,0.0000,0.5639,0.2398,0.0000,1.9421
9394,76,Clipart,Product,Baseline,SGD,36,0.001,0.9288,0.0000,0.5609,0.2327,0.0000,1.9730
9516,77,Clipart,Product,Baseline,SGD,36,0.001,0.9262,0.0000,0.5573,0.2421,0.0000,1.9744
9638,78,Clipart,Product,Baseline,SGD,36,0.001,0.9304,0.0000,0.5614,0.2264,0.0000,1.9378
9760,79,Clipart,Product,Baseline,SGD,36,0.001,0.9313,0.0000,0.5663,0.2214,0.0000,1.8878
9882,80,Clipart,Product,Baseline,SGD,36,0.001,0.9375,0.0000,0.5612,0.2161,0.0000,1.9213
10004,81,Clipart,Product,Baseline,SGD,36,0.001,0.9361,0.0000,0.5546,0.2225,0.0000,1.9419
