iter,epoch,source,target,model,optimizer,batch_size,lr,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss
5152,367,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9900,0.0000,0.9535,0.0360,0.0000,0.1869
5264,375,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9920,0.0000,0.9472,0.0346,0.0000,0.1917
5376,383,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9900,0.0000,0.9434,0.0302,0.0000,0.2003
5488,391,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9980,0.0000,0.9421,0.0155,0.0000,0.1942
5600,399,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9920,0.0000,0.9535,0.0316,0.0000,0.1755
5712,407,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9960,0.0000,0.9447,0.0262,0.0000,0.1922
5824,415,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9980,0.0000,0.9535,0.0157,0.0000,0.1840
5936,423,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9980,0.0000,0.9484,0.0137,0.0000,0.1808
6048,431,Dslr,Webcam,Baseline,SGD,36,0.0003,1.0000,0.0000,0.9484,0.0162,0.0000,0.1859
6160,439,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9980,0.0000,0.9396,0.0119,0.0000,0.2015
6272,447,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9920,0.0000,0.9484,0.0336,0.0000,0.1931
6384,455,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9900,0.0000,0.9409,0.0420,0.0000,0.2052
6496,463,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9960,0.0000,0.9421,0.0205,0.0000,0.1990
6608,471,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9960,0.0000,0.9447,0.0170,0.0000,0.1892
6720,479,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9960,0.0000,0.9396,0.0165,0.0000,0.2013
6832,487,Dslr,Webcam,Baseline,SGD,36,0.0003,1.0000,0.0000,0.9321,0.0146,0.0000,0.2257
