iter,epoch,source,target,model,optimizer,batch_size,lr,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss
6710,54,Clipart,Art,Baseline,SGD,36,0.001,0.9235,0.0000,0.4096,0.2557,0.0000,2.8613
6832,55,Clipart,Art,Baseline,SGD,36,0.001,0.9304,0.0000,0.4162,0.2390,0.0000,2.8244
6954,56,Clipart,Art,Baseline,SGD,36,0.001,0.9184,0.0000,0.4273,0.2646,0.0000,2.7376
7076,57,Clipart,Art,Baseline,SGD,36,0.001,0.9336,0.0000,0.4236,0.2294,0.0000,2.8181
7198,58,Clipart,Art,Baseline,SGD,36,0.001,0.9253,0.0000,0.4281,0.2518,0.0000,2.7549
7320,59,Clipart,Art,Baseline,SGD,36,0.001,0.9281,0.0000,0.4194,0.2514,0.0000,2.8621
7442,60,Clipart,Art,Baseline,SGD,36,0.001,0.9233,0.0000,0.4306,0.2531,0.0000,2.7656
7564,61,Clipart,Art,Baseline,SGD,36,0.001,0.9336,0.0000,0.4038,0.2416,0.0000,2.8958
7686,62,Clipart,Art,Baseline,SGD,36,0.001,0.9324,0.0000,0.4236,0.2333,0.0000,2.7753
7808,63,Clipart,Art,Baseline,SGD,36,0.001,0.9221,0.0000,0.4120,0.2593,0.0000,2.8670
7930,64,Clipart,Art,Baseline,SGD,36,0.001,0.9315,0.0000,0.4186,0.2411,0.0000,2.7935
8052,65,Clipart,Art,Baseline,SGD,36,0.001,0.9354,0.0000,0.4190,0.2305,0.0000,2.7441
8174,66,Clipart,Art,Baseline,SGD,36,0.001,0.9306,0.0000,0.4223,0.2361,0.0000,2.7728
8296,67,Clipart,Art,Baseline,SGD,36,0.001,0.9269,0.0000,0.4215,0.2377,0.0000,2.8121
8418,68,Clipart,Art,Baseline,SGD,36,0.001,0.9342,0.0000,0.4265,0.2296,0.0000,2.8032
8540,69,Clipart,Art,Baseline,SGD,36,0.001,0.9338,0.0000,0.4079,0.2440,0.0000,2.8111
8662,70,Clipart,Art,Baseline,SGD,36,0.001,0.9271,0.0000,0.4038,0.2453,0.0000,2.8419
8784,71,Clipart,Art,Baseline,SGD,36,0.001,0.9372,0.0000,0.4186,0.2275,0.0000,2.7927
8906,72,Clipart,Art,Baseline,SGD,36,0.001,0.9324,0.0000,0.4219,0.2353,0.0000,2.7471
9028,73,Clipart,Art,Baseline,SGD,36,0.001,0.9315,0.0000,0.4005,0.2329,0.0000,2.8979
9150,74,Clipart,Art,Baseline,SGD,36,0.001,0.9342,0.0000,0.4083,0.2260,0.0000,2.8152
9272,75,Clipart,Art,Baseline,SGD,36,0.001,0.9317,0.0000,0.4166,0.2358,0.0000,2.7842
9394,76,Clipart,Art,Baseline,SGD,36,0.001,0.9365,0.0000,0.4021,0.2165,0.0000,2.8310
9516,77,Clipart,Art,Baseline,SGD,36,0.001,0.9352,0.0000,0.4162,0.2181,0.0000,2.7254
9638,78,Clipart,Art,Baseline,SGD,36,0.001,0.9381,0.0000,0.4157,0.2049,0.0000,2.7457
9760,79,Clipart,Art,Baseline,SGD,36,0.001,0.9336,0.0000,0.4096,0.2268,0.0000,2.8097
9882,80,Clipart,Art,Baseline,SGD,36,0.001,0.9338,0.0000,0.4112,0.2179,0.0000,2.8048
10004,81,Clipart,Art,Baseline,SGD,36,0.001,0.9381,0.0000,0.4232,0.2221,0.0000,2.7063
