iter,epoch,source,target,model,optimizer,batch_size,lr,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss
6776,55,Product,Clipart,DANN,SGD,36,0.001,0.9683,0.0000,0.3255,1.5001,0.0000,3.6428
6897,56,Product,Clipart,DANN,SGD,36,0.001,0.9665,0.0000,0.3317,1.5018,0.0000,3.5365
7018,57,Product,Clipart,DANN,SGD,36,0.001,0.9681,0.0000,0.3402,1.5106,0.0000,3.5725
7139,58,Product,Clipart,DANN,SGD,36,0.001,0.9644,0.0000,0.3244,1.5068,0.0000,3.6477
7260,59,Product,Clipart,DANN,SGD,36,0.001,0.9761,0.0000,0.3414,1.4692,0.0000,3.5152
7381,60,Product,Clipart,DANN,SGD,36,0.001,0.9642,0.0000,0.3292,1.5034,0.0000,3.5382
7502,61,Product,Clipart,DANN,SGD,36,0.001,0.9715,0.0000,0.3155,1.4906,0.0000,3.6041
7623,62,Product,Clipart,DANN,SGD,36,0.001,0.9718,0.0000,0.3223,1.4831,0.0000,3.5968
7744,63,Product,Clipart,DANN,SGD,36,0.001,0.9653,0.0000,0.3274,1.5112,0.0000,3.5347
7865,64,Product,Clipart,DANN,SGD,36,0.001,0.9702,0.0000,0.3120,1.4859,0.0000,3.5899
7986,65,Product,Clipart,DANN,SGD,36,0.001,0.9649,0.0000,0.3216,1.4993,0.0000,3.6268
8107,66,Product,Clipart,DANN,SGD,36,0.001,0.9729,0.0000,0.3249,1.4825,0.0000,3.5104
8228,67,Product,Clipart,DANN,SGD,36,0.001,0.9688,0.0000,0.3200,1.4980,0.0000,3.5832
8349,68,Product,Clipart,DANN,SGD,36,0.001,0.9727,0.0000,0.3253,1.4802,0.0000,3.5326
8470,69,Product,Clipart,DANN,SGD,36,0.001,0.9736,0.0000,0.3212,1.4791,0.0000,3.5068
8591,70,Product,Clipart,DANN,SGD,36,0.001,0.9729,0.0000,0.3430,1.4837,0.0000,3.3652
8712,71,Product,Clipart,DANN,SGD,36,0.001,0.9738,0.0000,0.3345,1.4863,0.0000,3.3908
8833,72,Product,Clipart,DANN,SGD,36,0.001,0.9729,0.0000,0.3262,1.4802,0.0000,3.5535
8954,73,Product,Clipart,DANN,SGD,36,0.001,0.9727,0.0000,0.3235,1.4826,0.0000,3.5627
9075,74,Product,Clipart,DANN,SGD,36,0.001,0.9770,0.0000,0.3361,1.4691,0.0000,3.4353
9196,75,Product,Clipart,DANN,SGD,36,0.001,0.9702,0.0000,0.3365,1.4909,0.0000,3.3789
9317,76,Product,Clipart,DANN,SGD,36,0.001,0.9727,0.0000,0.3315,1.4826,0.0000,3.4891
9438,77,Product,Clipart,DANN,SGD,36,0.001,0.9796,0.0000,0.3466,1.4595,0.0000,3.3665
9559,78,Product,Clipart,DANN,SGD,36,0.001,0.9715,0.0000,0.3434,1.4827,0.0000,3.3874
9680,79,Product,Clipart,DANN,SGD,36,0.001,0.9697,0.0000,0.3375,1.4890,0.0000,3.3836
9801,80,Product,Clipart,DANN,SGD,36,0.001,0.9747,0.0000,0.3246,1.4771,0.0000,3.4565
9922,81,Product,Clipart,DANN,SGD,36,0.001,0.9741,0.0000,0.3365,1.4843,0.0000,3.3533
10043,82,Product,Clipart,DANN,SGD,36,0.001,0.9729,0.0000,0.3329,1.4880,0.0000,3.3631
