iter,epoch,source,target,model,optimizer,batch_size,lr,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss
6944,55,Product,Real World,Baseline,SGD,36,0.001,0.9703,0.0000,0.6918,0.1082,0.0000,1.2849
7068,56,Product,Real World,Baseline,SGD,36,0.001,0.9716,0.0000,0.6902,0.1120,0.0000,1.2790
7192,57,Product,Real World,Baseline,SGD,36,0.001,0.9687,0.0000,0.6959,0.1157,0.0000,1.2803
7316,58,Product,Real World,Baseline,SGD,36,0.001,0.9736,0.0000,0.6984,0.1044,0.0000,1.2625
7440,59,Product,Real World,Baseline,SGD,36,0.001,0.9730,0.0000,0.6968,0.1065,0.0000,1.2767
7564,60,Product,Real World,Baseline,SGD,36,0.001,0.9732,0.0000,0.6970,0.0998,0.0000,1.2358
7688,61,Product,Real World,Baseline,SGD,36,0.001,0.9748,0.0000,0.6991,0.1000,0.0000,1.2535
7812,62,Product,Real World,Baseline,SGD,36,0.001,0.9696,0.0000,0.6959,0.1065,0.0000,1.2784
7936,63,Product,Real World,Baseline,SGD,36,0.001,0.9712,0.0000,0.6968,0.1042,0.0000,1.2602
8060,64,Product,Real World,Baseline,SGD,36,0.001,0.9721,0.0000,0.6989,0.1043,0.0000,1.2679
8184,65,Product,Real World,Baseline,SGD,36,0.001,0.9705,0.0000,0.6973,0.1026,0.0000,1.2762
8308,66,Product,Real World,Baseline,SGD,36,0.001,0.9763,0.0000,0.6984,0.0999,0.0000,1.2388
8432,67,Product,Real World,Baseline,SGD,36,0.001,0.9745,0.0000,0.6950,0.0965,0.0000,1.2634
8556,68,Product,Real World,Baseline,SGD,36,0.001,0.9732,0.0000,0.7037,0.0978,0.0000,1.2389
8680,69,Product,Real World,Baseline,SGD,36,0.001,0.9752,0.0000,0.6961,0.0938,0.0000,1.2454
8804,70,Product,Real World,Baseline,SGD,36,0.001,0.9752,0.0000,0.6984,0.0919,0.0000,1.2475
8928,71,Product,Real World,Baseline,SGD,36,0.001,0.9772,0.0000,0.7007,0.0835,0.0000,1.2421
9052,72,Product,Real World,Baseline,SGD,36,0.001,0.9739,0.0000,0.6934,0.0977,0.0000,1.2626
9176,73,Product,Real World,Baseline,SGD,36,0.001,0.9754,0.0000,0.7000,0.0891,0.0000,1.2409
9300,74,Product,Real World,Baseline,SGD,36,0.001,0.9757,0.0000,0.6952,0.0913,0.0000,1.2570
9424,75,Product,Real World,Baseline,SGD,36,0.001,0.9732,0.0000,0.6957,0.0957,0.0000,1.2285
9548,76,Product,Real World,Baseline,SGD,36,0.001,0.9736,0.0000,0.6936,0.0982,0.0000,1.2686
9672,77,Product,Real World,Baseline,SGD,36,0.001,0.9757,0.0000,0.6913,0.0941,0.0000,1.2776
9796,78,Product,Real World,Baseline,SGD,36,0.001,0.9757,0.0000,0.6895,0.0985,0.0000,1.2699
9920,79,Product,Real World,Baseline,SGD,36,0.001,0.9739,0.0000,0.6899,0.0975,0.0000,1.2793
10044,80,Product,Real World,Baseline,SGD,36,0.001,0.9770,0.0000,0.6924,0.0879,0.0000,1.2688
