iter,epoch,source,target,model,optimizer,batch_size,lr,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss
7752,113,Art,Product,Baseline,SGD,36,0.001,0.9724,0.0000,0.6186,0.0990,0.0000,1.6755
7888,115,Art,Product,Baseline,SGD,36,0.001,0.9724,0.0000,0.6152,0.0911,0.0000,1.6700
8024,117,Art,Product,Baseline,SGD,36,0.001,0.9786,0.0000,0.6100,0.0892,0.0000,1.6699
8160,119,Art,Product,Baseline,SGD,36,0.001,0.9670,0.0000,0.6116,0.1100,0.0000,1.6990
8296,121,Art,Product,Baseline,SGD,36,0.001,0.9679,0.0000,0.6260,0.1194,0.0000,1.6573
8432,123,Art,Product,Baseline,SGD,36,0.001,0.9757,0.0000,0.6240,0.1008,0.0000,1.6290
8568,125,Art,Product,Baseline,SGD,36,0.001,0.9728,0.0000,0.6224,0.1113,0.0000,1.6670
8704,127,Art,Product,Baseline,SGD,36,0.001,0.9707,0.0000,0.6224,0.1091,0.0000,1.6648
8840,129,Art,Product,Baseline,SGD,36,0.001,0.9703,0.0000,0.6215,0.1106,0.0000,1.6379
8976,131,Art,Product,Baseline,SGD,36,0.001,0.9736,0.0000,0.6222,0.0915,0.0000,1.6388
9112,133,Art,Product,Baseline,SGD,36,0.001,0.9732,0.0000,0.6292,0.0945,0.0000,1.6015
9248,135,Art,Product,Baseline,SGD,36,0.001,0.9753,0.0000,0.6200,0.1040,0.0000,1.6558
9384,137,Art,Product,Baseline,SGD,36,0.001,0.9745,0.0000,0.6310,0.0945,0.0000,1.6175
9520,139,Art,Product,Baseline,SGD,36,0.001,0.9749,0.0000,0.6267,0.0947,0.0000,1.6278
9656,141,Art,Product,Baseline,SGD,36,0.001,0.9749,0.0000,0.6314,0.0928,0.0000,1.6300
9792,143,Art,Product,Baseline,SGD,36,0.001,0.9724,0.0000,0.6258,0.1017,0.0000,1.6379
9928,145,Art,Product,Baseline,SGD,36,0.001,0.9724,0.0000,0.6326,0.1066,0.0000,1.6108
10064,147,Art,Product,Baseline,SGD,36,0.001,0.9761,0.0000,0.6238,0.0940,0.0000,1.6353
