iter,epoch,source,target,model,optimizer,batch_size,lr,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss
6588,53,Real World,Clipart,Baseline,SGD,36,0.001,0.9518,0.0000,0.4021,0.1638,0.0000,3.8004
6710,54,Real World,Clipart,Baseline,SGD,36,0.001,0.9486,0.0000,0.4115,0.1652,0.0000,3.7673
6832,55,Real World,Clipart,Baseline,SGD,36,0.001,0.9573,0.0000,0.3991,0.1559,0.0000,3.7983
6954,56,Real World,Clipart,Baseline,SGD,36,0.001,0.9548,0.0000,0.3847,0.1614,0.0000,3.9729
7076,57,Real World,Clipart,Baseline,SGD,36,0.001,0.9608,0.0000,0.3959,0.1487,0.0000,3.8569
7198,58,Real World,Clipart,Baseline,SGD,36,0.001,0.9566,0.0000,0.3966,0.1566,0.0000,3.9228
7320,59,Real World,Clipart,Baseline,SGD,36,0.001,0.9585,0.0000,0.3956,0.1427,0.0000,3.8024
7442,60,Real World,Clipart,Baseline,SGD,36,0.001,0.9529,0.0000,0.3913,0.1675,0.0000,3.9551
7564,61,Real World,Clipart,Baseline,SGD,36,0.001,0.9612,0.0000,0.3860,0.1394,0.0000,4.0071
7686,62,Real World,Clipart,Baseline,SGD,36,0.001,0.9608,0.0000,0.3954,0.1359,0.0000,3.8651
7808,63,Real World,Clipart,Baseline,SGD,36,0.001,0.9571,0.0000,0.3787,0.1481,0.0000,4.0857
7930,64,Real World,Clipart,Baseline,SGD,36,0.001,0.9495,0.0000,0.3913,0.1616,0.0000,3.9859
8052,65,Real World,Clipart,Baseline,SGD,36,0.001,0.9608,0.0000,0.4131,0.1332,0.0000,3.5909
8174,66,Real World,Clipart,Baseline,SGD,36,0.001,0.9608,0.0000,0.3956,0.1430,0.0000,3.7829
8296,67,Real World,Clipart,Baseline,SGD,36,0.001,0.9649,0.0000,0.3966,0.1236,0.0000,3.8149
8418,68,Real World,Clipart,Baseline,SGD,36,0.001,0.9562,0.0000,0.3814,0.1473,0.0000,4.0947
8540,69,Real World,Clipart,Baseline,SGD,36,0.001,0.9658,0.0000,0.3803,0.1257,0.0000,4.1283
8662,70,Real World,Clipart,Baseline,SGD,36,0.001,0.9617,0.0000,0.3931,0.1353,0.0000,3.8146
8784,71,Real World,Clipart,Baseline,SGD,36,0.001,0.9608,0.0000,0.3961,0.1404,0.0000,3.6910
8906,72,Real World,Clipart,Baseline,SGD,36,0.001,0.9651,0.0000,0.3991,0.1314,0.0000,3.7768
9028,73,Real World,Clipart,Baseline,SGD,36,0.001,0.9601,0.0000,0.3911,0.1468,0.0000,3.8650
9150,74,Real World,Clipart,Baseline,SGD,36,0.001,0.9575,0.0000,0.3675,0.1501,0.0000,4.1878
9272,75,Real World,Clipart,Baseline,SGD,36,0.001,0.9630,0.0000,0.3753,0.1364,0.0000,4.3050
9394,76,Real World,Clipart,Baseline,SGD,36,0.001,0.9578,0.0000,0.3918,0.1473,0.0000,3.8970
9516,77,Real World,Clipart,Baseline,SGD,36,0.001,0.9608,0.0000,0.3851,0.1371,0.0000,4.0019
9638,78,Real World,Clipart,Baseline,SGD,36,0.001,0.9628,0.0000,0.4014,0.1295,0.0000,3.8087
9760,79,Real World,Clipart,Baseline,SGD,36,0.001,0.9621,0.0000,0.4099,0.1325,0.0000,3.5229
9882,80,Real World,Clipart,Baseline,SGD,36,0.001,0.9578,0.0000,0.3970,0.1469,0.0000,3.7638
10004,81,Real World,Clipart,Baseline,SGD,36,0.001,0.9653,0.0000,0.3851,0.1241,0.0000,3.8582
