iter,epoch,source,target,model,optimizer,batch_size,lr,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss
6048,431,Webcam,Dslr,DANN,SGD,36,0.001,0.9960,0.0000,0.9920,1.4139,0.0000,0.0345
6160,439,Webcam,Dslr,DANN,SGD,36,0.001,0.9960,0.0000,0.9940,1.4294,0.0000,0.0312
6272,447,Webcam,Dslr,DANN,SGD,36,0.001,0.9921,0.0000,0.9960,1.4258,0.0000,0.0323
6384,455,Webcam,Dslr,DANN,SGD,36,0.001,0.9960,0.0000,0.9960,1.4205,0.0000,0.0362
6496,463,Webcam,Dslr,DANN,SGD,36,0.001,0.9940,0.0000,0.9960,1.4332,0.0000,0.0288
6608,471,Webcam,Dslr,DANN,SGD,36,0.001,0.9960,0.0000,0.9960,1.4136,0.0000,0.0316
6720,479,Webcam,Dslr,DANN,SGD,36,0.001,0.9960,0.0000,0.9940,1.4194,0.0000,0.0311
6832,487,Webcam,Dslr,DANN,SGD,36,0.001,0.9960,0.0000,0.9940,1.4225,0.0000,0.0270
6944,495,Webcam,Dslr,DANN,SGD,36,0.001,1.0000,0.0000,0.9980,1.4170,0.0000,0.0307
7056,503,Webcam,Dslr,DANN,SGD,36,0.001,1.0000,0.0000,0.9940,1.4115,0.0000,0.0347
7168,511,Webcam,Dslr,DANN,SGD,36,0.001,0.9940,0.0000,0.9940,1.4253,0.0000,0.0280
7280,519,Webcam,Dslr,DANN,SGD,36,0.001,0.9861,0.0000,0.9960,1.4438,0.0000,0.0320
7392,527,Webcam,Dslr,DANN,SGD,36,0.001,1.0000,0.0000,0.9960,1.4094,0.0000,0.0295
7504,535,Webcam,Dslr,DANN,SGD,36,0.001,0.9960,0.0000,0.9980,1.4195,0.0000,0.0277
7616,543,Webcam,Dslr,DANN,SGD,36,0.001,1.0000,0.0000,0.9980,1.4130,0.0000,0.0274
7728,551,Webcam,Dslr,DANN,SGD,36,0.001,0.9980,0.0000,0.9960,1.4145,0.0000,0.0270
7840,559,Webcam,Dslr,DANN,SGD,36,0.001,0.9921,0.0000,0.9940,1.4352,0.0000,0.0343
7952,567,Webcam,Dslr,DANN,SGD,36,0.001,0.9960,0.0000,0.9960,1.4268,0.0000,0.0283
8064,575,Webcam,Dslr,DANN,SGD,36,0.001,1.0000,0.0000,0.9960,1.4103,0.0000,0.0248
8176,583,Webcam,Dslr,DANN,SGD,36,0.001,0.9921,0.0000,0.9900,1.4370,0.0000,0.0315
8288,591,Webcam,Dslr,DANN,SGD,36,0.001,0.9940,0.0000,0.9940,1.4286,0.0000,0.0305
8400,599,Webcam,Dslr,DANN,SGD,36,0.001,0.9960,0.0000,0.9980,1.4157,0.0000,0.0317
8512,607,Webcam,Dslr,DANN,SGD,36,0.001,0.9960,0.0000,0.9920,1.4228,0.0000,0.0370
8624,615,Webcam,Dslr,DANN,SGD,36,0.001,0.9921,0.0000,0.9940,1.4310,0.0000,0.0351
8736,623,Webcam,Dslr,DANN,SGD,36,0.001,0.9980,0.0000,0.9940,1.4136,0.0000,0.0336
8848,631,Webcam,Dslr,DANN,SGD,36,0.001,0.9960,0.0000,0.9940,1.4217,0.0000,0.0354
8960,639,Webcam,Dslr,DANN,SGD,36,0.001,0.9960,0.0000,0.9980,1.4244,0.0000,0.0280
